Column1,Content ID,content Type,Category,Reactions.Reaction Type,Reactions.Datetime,ReactionTypes.Sentiment,ReactionTypes.Score,UNIQUE CATEGORY,VALUES
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,intrigued,11-01-2021 14:31,positive,45,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,scared,12-01-2021 06:41,negative,15,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,interested,09-05-2021 16:22,positive,30,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,want,29-03-2021 18:58,positive,70,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,heart,27-12-2020 23:34,positive,60,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,want,15-05-2021 08:59,positive,70,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,adore,04-02-2021 21:42,positive,72,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,peeking,30-11-2020 10:24,neutral,35,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,dislike,17-06-2021 13:07,negative,10,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,hate,27-10-2020 10:44,negative,5,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,cherish,16-02-2021 11:53,positive,70,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,intrigued,02-03-2021 13:21,positive,45,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,adore,03-10-2020 10:22,positive,72,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,heart,24-06-2020 06:13,positive,60,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,worried,10-09-2020 00:57,negative,12,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,interested,19-04-2021 00:07,positive,30,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,scared,06-08-2020 06:02,negative,15,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,disgust,21-08-2020 01:33,negative,0,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,dislike,26-11-2020 21:06,negative,10,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,scared,09-11-2020 11:15,negative,15,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,adore,24-08-2020 15:24,positive,72,,
282,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,audio,tennis,scared,11-06-2021 21:04,negative,15,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,peeking,07-04-2021 03:32,neutral,35,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,worried,23-11-2020 21:16,negative,12,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,dislike,21-05-2021 11:18,negative,10,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,interested,02-06-2021 18:45,positive,30,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,intrigued,19-06-2020 11:22,positive,45,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,peeking,28-10-2020 03:42,neutral,35,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,adore,20-12-2020 10:19,positive,72,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,indifferent,27-09-2020 17:27,neutral,20,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,worried,03-10-2020 05:02,negative,12,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,disgust,22-12-2020 07:20,negative,0,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,scared,01-11-2020 07:12,negative,15,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,heart,21-12-2020 12:14,positive,60,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,disgust,04-07-2020 18:32,negative,0,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,like,30-11-2020 01:56,positive,50,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,heart,17-02-2021 23:23,positive,60,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,disgust,07-06-2021 13:21,negative,0,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,peeking,23-02-2021 17:27,neutral,35,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,dislike,19-08-2020 19:07,negative,10,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,heart,08-01-2021 16:05,positive,60,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,hate,07-06-2021 07:42,negative,5,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,disgust,20-02-2021 14:07,negative,0,,
283,ecbba40a-93f2-470a-b565-938f61f527a7,audio,public speaking,cherish,20-04-2021 18:12,positive,70,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,dislike,25-01-2021 08:44,negative,10,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,super love,30-03-2021 14:34,positive,75,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,worried,16-06-2021 12:59,negative,12,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,heart,13-04-2021 03:32,positive,60,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,like,09-03-2021 09:35,positive,50,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,hate,25-05-2021 21:33,negative,5,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,interested,02-01-2021 06:47,positive,30,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,indifferent,26-02-2021 02:35,neutral,20,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,love,03-08-2020 15:44,positive,65,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,super love,18-04-2021 17:10,positive,75,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,want,31-07-2020 04:51,positive,70,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,intrigued,22-08-2020 05:41,positive,45,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,cherish,16-05-2021 10:34,positive,70,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,indifferent,13-05-2021 19:56,neutral,20,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,disgust,26-03-2021 22:03,negative,0,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,scared,08-03-2021 00:36,negative,15,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,like,18-08-2020 04:51,positive,50,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,super love,25-04-2021 05:27,positive,75,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,indifferent,19-02-2021 08:08,neutral,20,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,scared,10-05-2021 13:47,negative,15,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,peeking,09-10-2020 14:15,neutral,35,,
284,05805658-8744-4cc4-825d-cbfed0ecea7c,photo,technology,interested,28-06-2020 03:44,positive,30,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,want,03-08-2020 11:55,positive,70,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,worried,15-06-2021 16:13,negative,12,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,peeking,03-01-2021 14:56,neutral,35,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,dislike,07-06-2021 07:13,negative,10,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,hate,23-04-2021 01:39,negative,5,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,like,21-11-2020 12:06,positive,50,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,adore,24-05-2021 08:23,positive,72,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,like,11-09-2020 14:54,positive,50,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,cherish,05-05-2021 00:39,positive,70,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,peeking,08-07-2020 15:58,neutral,35,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,peeking,17-03-2021 02:34,neutral,35,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,interested,29-01-2021 09:52,positive,30,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,worried,30-03-2021 23:59,negative,12,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,indifferent,20-03-2021 00:31,neutral,20,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,heart,18-03-2021 09:31,positive,60,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,peeking,23-04-2021 23:32,neutral,35,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,want,22-03-2021 10:32,positive,70,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,scared,21-09-2020 18:15,negative,15,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,hate,10-12-2020 00:24,negative,5,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,like,17-04-2021 05:16,positive,50,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,like,04-12-2020 09:56,positive,50,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,interested,08-11-2020 00:42,positive,30,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,adore,10-05-2021 11:20,positive,72,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,super love,27-01-2021 14:51,positive,75,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,indifferent,20-07-2020 01:10,neutral,20,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,scared,24-01-2021 13:17,negative,15,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,cherish,17-11-2020 02:51,positive,70,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,hate,14-01-2021 07:48,negative,5,,
285,962e5969-cd65-4670-a2ae-b0266908426b,GIF,studying,scared,21-10-2020 05:40,negative,15,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,disgust,24-01-2021 03:14,negative,0,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,adore,05-07-2020 06:23,positive,72,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,heart,31-08-2020 16:58,positive,60,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,want,30-06-2020 12:35,positive,70,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,adore,09-07-2020 20:40,positive,72,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,cherish,24-05-2021 15:05,positive,70,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,dislike,31-07-2020 14:38,negative,10,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,dislike,01-01-2021 10:24,negative,10,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,hate,08-10-2020 15:37,negative,5,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,hate,25-03-2021 04:26,negative,5,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,intrigued,03-12-2020 18:57,positive,45,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,disgust,02-09-2020 13:12,negative,0,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,heart,29-12-2020 10:08,positive,60,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,love,11-10-2020 22:43,positive,65,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,cherish,24-01-2021 08:48,positive,70,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,dislike,17-08-2020 12:35,negative,10,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,heart,02-10-2020 22:25,positive,60,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,heart,01-04-2021 11:31,positive,60,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,cherish,29-08-2020 02:51,positive,70,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,interested,14-02-2021 13:19,positive,30,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,interested,22-12-2020 15:06,positive,30,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,indifferent,14-11-2020 13:49,neutral,20,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,like,08-03-2021 05:26,positive,50,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,adore,18-04-2021 18:41,positive,72,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,disgust,04-11-2020 12:58,negative,0,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,intrigued,28-08-2020 19:06,positive,45,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,love,02-04-2021 04:39,positive,65,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,want,14-11-2020 16:40,positive,70,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,intrigued,29-03-2021 17:22,positive,45,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,worried,10-03-2021 17:09,negative,12,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,love,21-07-2020 16:35,positive,65,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,super love,17-06-2021 15:23,positive,75,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,indifferent,01-03-2021 09:48,neutral,20,,
286,6fc7f722-0a93-4420-8376-09d6536ecef8,GIF,fitness,worried,27-10-2020 06:53,negative,12,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,peeking,22-01-2021 09:24,neutral,35,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,worried,14-02-2021 19:58,negative,12,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,peeking,11-05-2021 01:02,neutral,35,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,love,05-06-2021 06:02,positive,65,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,super love,12-03-2021 15:50,positive,75,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,heart,13-09-2020 08:13,positive,60,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,like,13-08-2020 14:47,positive,50,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,want,22-04-2021 08:10,positive,70,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,interested,06-07-2020 03:17,positive,30,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,love,20-05-2021 17:22,positive,65,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,worried,24-08-2020 19:18,negative,12,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,scared,19-06-2020 15:53,negative,15,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,like,24-05-2021 02:00,positive,50,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,super love,29-01-2021 01:49,positive,75,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,heart,04-02-2021 07:10,positive,60,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,intrigued,09-06-2021 00:05,positive,45,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,hate,02-09-2020 03:02,negative,5,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,super love,21-10-2020 00:17,positive,75,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,interested,25-07-2020 13:30,positive,30,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,dislike,28-04-2021 06:37,negative,10,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,scared,22-01-2021 14:43,negative,15,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,hate,03-03-2021 02:06,negative,5,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,heart,25-08-2020 21:42,positive,60,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,hate,07-08-2020 14:39,negative,5,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,super love,28-09-2020 23:44,positive,75,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,love,25-07-2020 21:25,positive,65,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,hate,24-06-2020 14:20,negative,5,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,disgust,21-05-2021 22:29,negative,0,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,adore,05-08-2020 01:34,positive,72,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,peeking,16-03-2021 06:46,neutral,35,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,like,09-05-2021 12:31,positive,50,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,hate,22-03-2021 19:43,negative,5,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,dislike,25-11-2020 12:26,negative,10,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,cherish,27-05-2021 17:00,positive,70,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,peeking,05-04-2021 12:08,neutral,35,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,want,12-11-2020 17:01,positive,70,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,indifferent,11-02-2021 09:07,neutral,20,,
288,e611ee64-7ada-428d-aa37-94c8c0782a91,GIF,cooking,want,09-02-2021 11:21,positive,70,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,adore,03-03-2021 21:10,positive,72,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,heart,02-02-2021 07:56,positive,60,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,cherish,12-11-2020 12:38,positive,70,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,adore,02-04-2021 11:07,positive,72,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,heart,19-04-2021 18:32,positive,60,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,hate,20-06-2020 16:43,negative,5,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,worried,13-01-2021 19:24,negative,12,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,cherish,01-02-2021 05:43,positive,70,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,hate,27-06-2020 01:27,negative,5,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,interested,06-09-2020 18:23,positive,30,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,heart,15-10-2020 09:10,positive,60,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,peeking,01-11-2020 01:37,neutral,35,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,worried,04-01-2021 02:10,negative,12,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,scared,29-01-2021 02:40,negative,15,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,worried,29-10-2020 00:39,negative,12,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,love,19-09-2020 05:17,positive,65,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,like,18-09-2020 13:11,positive,50,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,like,24-01-2021 04:42,positive,50,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,heart,27-02-2021 06:58,positive,60,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,like,28-10-2020 14:58,positive,50,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,interested,18-07-2020 18:33,positive,30,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,heart,29-11-2020 03:38,positive,60,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,dislike,08-12-2020 10:03,negative,10,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,adore,27-03-2021 03:02,positive,72,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,indifferent,19-01-2021 03:56,neutral,20,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,disgust,11-11-2020 02:38,negative,0,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,worried,22-06-2020 03:27,negative,12,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,like,10-07-2020 12:06,positive,50,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,heart,30-10-2020 06:51,positive,60,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,love,21-01-2021 16:26,positive,65,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,hate,17-11-2020 13:33,negative,5,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,indifferent,27-11-2020 11:42,neutral,20,,
289,e96d9fcb-b5be-4382-b809-6315dbe6f89a,photo,tennis,dislike,14-08-2020 05:30,negative,10,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,cherish,04-03-2021 14:45,positive,70,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,peeking,30-09-2020 07:19,neutral,35,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,heart,23-07-2020 21:31,positive,60,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,super love,01-11-2020 14:12,positive,75,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,peeking,15-05-2021 09:39,neutral,35,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,like,31-10-2020 00:59,positive,50,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,disgust,17-05-2021 07:54,negative,0,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,cherish,03-05-2021 04:36,positive,70,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,peeking,05-02-2021 06:34,neutral,35,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,worried,21-03-2021 08:27,negative,12,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,dislike,29-12-2020 12:30,negative,10,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,like,10-08-2020 16:50,positive,50,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,heart,14-10-2020 16:51,positive,60,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,intrigued,29-10-2020 08:29,positive,45,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,super love,01-11-2020 03:37,positive,75,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,worried,16-10-2020 22:23,negative,12,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,intrigued,29-01-2021 22:16,positive,45,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,peeking,09-05-2021 20:22,neutral,35,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,scared,13-08-2020 14:44,negative,15,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,interested,17-05-2021 23:13,positive,30,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,love,20-10-2020 02:40,positive,65,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,hate,17-05-2021 09:09,negative,5,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,adore,10-08-2020 01:01,positive,72,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,hate,12-08-2020 20:54,negative,5,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,love,07-09-2020 14:23,positive,65,,
290,a7a7c909-15cb-4719-835b-cc9f835feb50,GIF,animals,cherish,15-03-2021 00:15,positive,70,,
291,77099957-1551-435e-b386-704d8b91a46e,audio,cooking,cherish,30-08-2020 08:00,positive,70,,
291,77099957-1551-435e-b386-704d8b91a46e,audio,cooking,indifferent,03-11-2020 20:46,neutral,20,,
291,77099957-1551-435e-b386-704d8b91a46e,audio,cooking,peeking,14-12-2020 23:35,neutral,35,,
291,77099957-1551-435e-b386-704d8b91a46e,audio,cooking,heart,05-11-2020 10:07,positive,60,,
291,77099957-1551-435e-b386-704d8b91a46e,audio,cooking,like,11-01-2021 22:31,positive,50,,
291,77099957-1551-435e-b386-704d8b91a46e,audio,cooking,dislike,22-05-2021 01:00,negative,10,,
291,77099957-1551-435e-b386-704d8b91a46e,audio,cooking,scared,17-12-2020 16:22,negative,15,,
